 format: day,hour,forecast,value  location:53_114 Start : 20210101 ,month
 4,1400.0,13.0,0.0,3
 4,1400.0,19.0,0.0,3
 4,1400.0,25.0,0.0,3
 4,1400.0,31.0,0.0,3
 4,1400.0,37.0,0.0,3
 4,1400.0,43.0,0.0,3
 4,1400.0,49.0,0.0,3
 4,1700.0,4.0,0.0,3
 4,1700.0,10.0,0.0,3
 4,1700.0,16.0,0.0,3
 4,1700.0,22.0,0.0,3
 4,1700.0,28.0,0.0,3
 4,1700.0,34.0,0.0,3
 4,1700.0,40.0,0.0,3
 4,1700.0,46.0,0.0,3
 4,2000.0,7.0,0.0,3
 4,2000.0,13.0,0.0,3
 4,2000.0,19.0,0.0,3
 4,2000.0,25.0,0.0,3
 4,2000.0,31.0,0.0,3
 4,2000.0,37.0,0.0,3
 4,2000.0,43.0,0.0,3
 4,2000.0,49.0,0.0,3
 4,2000.0,55.0,0.0,3
 4,2000.0,61.0,0.0,3
 4,2000.0,67.0,0.0,3
 4,2300.0,4.0,0.0,3
 4,2300.0,10.0,0.0,3
 4,2300.0,16.0,0.0,3
 4,2300.0,22.0,0.0,3
 4,2300.0,28.0,0.0,3
 4,2300.0,34.0,0.0,3
 4,2300.0,40.0,0.0,3
 4,2300.0,46.0,0.0,3
 4,2300.0,52.0,0.0,3
 4,2300.0,58.0,0.0,3
 4,2300.0,64.0,0.0,3
 5,200.0,7.0,0.0,3
 5,200.0,13.0,0.0,3
 5,200.0,19.0,0.0,3
 5,200.0,25.0,0.0,3
 5,200.0,31.0,0.0,3
 5,200.0,37.0,0.0,3
 5,200.0,43.0,0.0,3
 5,200.0,49.0,0.0,3
 5,200.0,55.0,0.0,3
 5,200.0,61.0,0.0,3
 5,500.0,4.0,0.0,3
 5,500.0,10.0,0.0,3
 5,500.0,16.0,0.0,3
 5,500.0,22.0,0.0,3
 5,500.0,28.0,0.0,3
 5,500.0,34.0,0.0,3
 5,500.0,40.0,0.0,3
 5,500.0,46.0,0.0,3
 5,500.0,52.0,0.0,3
 5,500.0,58.0,0.0,3
 5,800.0,7.0,0.0,3
 5,800.0,13.0,0.0,3
 5,800.0,19.0,0.0,3
 5,800.0,25.0,0.0,3
 5,800.0,31.0,0.0,3
 5,800.0,37.0,0.0,3
 5,800.0,43.0,0.0,3
 5,800.0,49.0,0.0,3
 5,800.0,55.0,0.0,3
 5,1100.0,4.0,0.0,3
 5,1100.0,10.0,0.0,3
 5,1100.0,16.0,0.0,3
 5,1100.0,22.0,0.0,3
 5,1100.0,28.0,0.0,3
 5,1100.0,34.0,0.0,3
 5,1100.0,40.0,0.0,3
 5,1100.0,46.0,0.0,3
 5,1100.0,52.0,0.0,3
 5,1400.0,7.0,0.0,3
 5,1400.0,13.0,0.0,3
 5,1400.0,19.0,0.0,3
 5,1400.0,25.0,0.0,3
 5,1400.0,31.0,0.0,3
 5,1400.0,37.0,0.0,3
 5,1400.0,43.0,0.0,3
 5,1400.0,49.0,0.0,3
 5,1700.0,4.0,0.0,3
 5,1700.0,10.0,0.0,3
 5,1700.0,16.0,0.0,3
 5,1700.0,22.0,0.0,3
 5,1700.0,28.0,0.0,3
 5,1700.0,34.0,0.0,3
 5,1700.0,40.0,0.0,3
 5,1700.0,46.0,0.0,3
 5,2000.0,7.0,0.0,3
 5,2000.0,13.0,0.0,3
 5,2000.0,19.0,0.0,3
 5,2000.0,25.0,0.0,3
 5,2000.0,31.0,0.0,3
 5,2000.0,37.0,0.0,3
 5,2000.0,43.0,0.0,3
 5,2000.0,49.0,0.0,3
 5,2000.0,55.0,0.0,3
 5,2000.0,61.0,0.0,3
 5,2000.0,67.0,0.0,3
 5,2300.0,4.0,0.0,3
 5,2300.0,10.0,0.0,3
 5,2300.0,16.0,0.0,3
 5,2300.0,22.0,0.0,3
 5,2300.0,28.0,0.0,3
 5,2300.0,34.0,0.0,3
 5,2300.0,40.0,0.0,3
 5,2300.0,46.0,0.0,3
 5,2300.0,52.0,0.0,3
 5,2300.0,58.0,0.0,3
 5,2300.0,64.0,0.0,3
 6,200.0,7.0,0.0,3
 6,200.0,13.0,0.0,3
 6,200.0,19.0,0.0,3
 6,200.0,25.0,0.0,3
 6,200.0,31.0,0.0,3
 6,200.0,37.0,0.0,3
 6,200.0,43.0,0.0,3
 6,200.0,49.0,0.0,3
 6,200.0,55.0,0.0,3
 6,200.0,61.0,0.0,3
 6,500.0,4.0,0.0,3
 6,500.0,10.0,0.0,3
 6,500.0,16.0,0.0,3
 6,500.0,22.0,0.0,3
 6,500.0,28.0,0.0,3
 6,500.0,34.0,0.0,3
 6,500.0,40.0,0.0,3
 6,500.0,46.0,0.0,3
 6,500.0,52.0,0.0,3
 6,500.0,58.0,0.0,3
 6,800.0,7.0,0.0,3
 6,800.0,13.0,0.0,3
 6,800.0,19.0,0.0,3
 6,800.0,25.0,0.0,3
 6,800.0,31.0,0.0,3
 6,800.0,37.0,0.0,3
 6,800.0,43.0,0.0,3
 6,800.0,49.0,0.0,3
 6,800.0,55.0,0.0,3
 6,1100.0,4.0,0.0,3
 6,1100.0,10.0,0.0,3
 6,1100.0,16.0,0.0,3
 6,1100.0,22.0,0.0,3
 6,1100.0,28.0,0.0,3
 6,1100.0,34.0,0.0,3
 6,1100.0,40.0,0.0,3
 6,1100.0,46.0,0.0,3
 6,1100.0,52.0,0.0,3
 6,1400.0,7.0,0.0,3
 6,1400.0,13.0,0.0,3
 6,1400.0,19.0,0.0,3
 6,1400.0,25.0,0.0,3
 6,1400.0,31.0,0.0,3
 6,1400.0,37.0,0.0,3
 6,1400.0,43.0,0.0,3
 6,1400.0,49.0,0.0,3
 6,1700.0,4.0,0.0,3
 6,1700.0,10.0,0.0,3
 6,1700.0,16.0,0.0,3
 6,1700.0,22.0,0.0,3
 6,1700.0,28.0,0.0,3
 6,1700.0,34.0,0.0,3
 6,1700.0,40.0,0.0,3
 6,1700.0,46.0,0.0,3
 6,2000.0,7.0,0.0,3
 6,2000.0,13.0,0.0,3
 6,2000.0,19.0,0.0,3
 6,2000.0,25.0,0.0,3
 6,2000.0,31.0,0.0,3
 6,2000.0,37.0,0.0,3
 6,2000.0,43.0,0.0,3
 6,2000.0,49.0,0.0,3
 6,2000.0,55.0,0.0,3
 6,2000.0,61.0,0.0,3
 6,2000.0,67.0,0.0,3
 6,2300.0,4.0,0.0,3
 6,2300.0,10.0,0.0,3
 6,2300.0,16.0,0.0,3
 6,2300.0,22.0,0.0,3
 6,2300.0,28.0,0.0,3
 6,2300.0,34.0,0.0,3
 6,2300.0,40.0,0.0,3
 6,2300.0,46.0,0.0,3
 6,2300.0,52.0,0.0,3
 6,2300.0,58.0,0.0,3
 6,2300.0,64.0,0.0,3
 7,200.0,7.0,0.0,3
 7,200.0,13.0,0.0,3
 7,200.0,19.0,0.0,3
 7,200.0,25.0,0.0,3
 7,200.0,31.0,0.0,3
 7,200.0,37.0,0.0,3
 7,200.0,43.0,0.0,3
 7,200.0,49.0,0.0,3
 7,200.0,55.0,0.0,3
 7,200.0,61.0,0.0,3
 7,500.0,4.0,0.0,3
 7,500.0,10.0,0.0,3
 7,500.0,16.0,0.0,3
 7,500.0,22.0,0.0,3
 7,500.0,28.0,0.0,3
 7,500.0,34.0,0.0,3
 7,500.0,40.0,0.0,3
 7,500.0,46.0,0.0,3
 7,500.0,52.0,0.0,3
 7,500.0,58.0,0.0,3
 7,800.0,7.0,0.0,3
 7,800.0,13.0,0.0,3
 7,800.0,19.0,0.0,3
 7,800.0,25.0,0.0,3
 7,800.0,31.0,0.0,3
 7,800.0,37.0,0.0,3
 7,800.0,43.0,0.0,3
 7,800.0,49.0,0.0,3
 7,800.0,55.0,0.0,3
 7,1100.0,4.0,0.0,3
 7,1100.0,10.0,0.0,3
 7,1100.0,16.0,0.0,3
 7,1100.0,22.0,0.0,3
 7,1100.0,28.0,0.0,3
 7,1100.0,34.0,0.0,3
 7,1100.0,40.0,0.0,3
 7,1100.0,46.0,0.0,3
 7,1100.0,52.0,0.0,3
 7,1400.0,7.0,0.0,3
 7,1400.0,13.0,0.0,3
 7,1400.0,19.0,0.0,3
 7,1400.0,25.0,0.0,3
 7,1400.0,31.0,0.0,3
 7,1400.0,37.0,0.0,3
 7,1400.0,43.0,0.0,3
 7,1400.0,49.0,0.0,3
 7,1700.0,4.0,0.0,3
 7,1700.0,10.0,0.0,3
 7,1700.0,16.0,0.0,3
 7,1700.0,22.0,0.0,3
 7,1700.0,28.0,0.0,3
 7,1700.0,34.0,0.0,3
 7,1700.0,40.0,0.0,3
 7,1700.0,46.0,0.0,3
 7,2000.0,7.0,0.0,3
 7,2000.0,13.0,0.0,3
 7,2000.0,19.0,0.0,3
 7,2000.0,25.0,0.0,3
 7,2000.0,31.0,0.0,3
 7,2000.0,37.0,0.0,3
 7,2000.0,43.0,0.0,3
 7,2000.0,49.0,0.0,3
 7,2000.0,55.0,0.0,3
 7,2000.0,61.0,0.0,3
 7,2000.0,67.0,0.0,3
 7,2300.0,4.0,0.0,3
 7,2300.0,10.0,0.0,3
 7,2300.0,16.0,0.0,3
 7,2300.0,22.0,0.0,3
 7,2300.0,28.0,0.0,3
 7,2300.0,34.0,0.0,3
 7,2300.0,40.0,0.0,3
 7,2300.0,46.0,0.0,3
 7,2300.0,52.0,0.0,3
 7,2300.0,58.0,0.0,3
 7,2300.0,64.0,0.0,3
 8,200.0,7.0,0.0,3
 8,200.0,13.0,0.0,3
 8,200.0,19.0,0.0,3
 8,200.0,25.0,0.0,3
 8,200.0,31.0,0.0,3
 8,200.0,37.0,0.0,3
 8,200.0,43.0,0.0,3
 8,200.0,49.0,0.0,3
 8,200.0,55.0,0.0,3
 8,200.0,61.0,0.0,3
 8,500.0,4.0,0.0,3
 8,500.0,10.0,0.0,3
 8,500.0,16.0,0.0,3
 8,500.0,22.0,0.0,3
 8,500.0,28.0,0.0,3
 8,500.0,34.0,0.0,3
 8,500.0,40.0,0.0,3
 8,500.0,46.0,0.0,3
 8,500.0,52.0,0.0,3
 8,500.0,58.0,0.0,3
 8,800.0,7.0,0.0,3
 8,800.0,13.0,0.0,3
 8,800.0,19.0,0.0,3
 8,800.0,25.0,0.0,3
 8,800.0,31.0,0.0,3
 8,800.0,37.0,0.0,3
 8,800.0,43.0,0.0,3
 8,800.0,49.0,0.0,3
 8,800.0,55.0,0.0,3
 8,1100.0,4.0,0.0,3
 8,1100.0,10.0,0.0,3
 8,1100.0,16.0,0.0,3
 8,1100.0,22.0,0.0,3
 8,1100.0,28.0,0.0,3
 8,1100.0,34.0,0.0,3
 8,1100.0,40.0,0.0,3
 8,1100.0,46.0,0.0,3
 8,1100.0,52.0,0.0,3
 8,1400.0,7.0,0.0,3
 8,1400.0,13.0,0.0,3
 8,1400.0,19.0,0.0,3
 8,1400.0,25.0,0.0,3
 8,1400.0,31.0,0.0,3
 8,1400.0,37.0,0.0,3
 8,1400.0,43.0,0.0,3
 8,1400.0,49.0,0.0,3
 8,1700.0,4.0,0.0,3
 8,1700.0,10.0,0.0,3
 8,1700.0,16.0,0.0,3
 8,1700.0,22.0,0.0,3
 8,1700.0,28.0,0.0,3
 8,1700.0,34.0,0.0,3
 8,1700.0,40.0,0.0,3
 8,1700.0,46.0,0.0,3
 8,2000.0,7.0,0.0,3
 8,2000.0,13.0,0.0,3
 8,2000.0,19.0,0.0,3
 8,2000.0,25.0,0.0,3
 8,2000.0,31.0,0.0,3
 8,2000.0,37.0,0.0,3
 8,2000.0,43.0,0.0,3
 8,2000.0,49.0,0.0,3
 8,2000.0,55.0,0.0,3
 8,2000.0,61.0,0.0,3
 8,2000.0,67.0,0.0,3
 8,2300.0,4.0,0.0,3
 8,2300.0,10.0,0.0,3
 8,2300.0,16.0,0.0,3
 8,2300.0,22.0,0.0,3
 8,2300.0,28.0,0.0,3
 8,2300.0,34.0,0.0,3
 8,2300.0,40.0,0.0,3
 8,2300.0,46.0,0.0,3
 8,2300.0,52.0,0.0,3
 8,2300.0,58.0,0.0,3
 8,2300.0,64.0,0.0,3
 9,200.0,7.0,0.0,3
 9,200.0,13.0,0.0,3
 9,200.0,19.0,0.0,3
 9,200.0,25.0,0.0,3
 9,200.0,31.0,0.0,3
 9,200.0,37.0,0.0,3
 9,200.0,43.0,0.0,3
 9,200.0,49.0,0.0,3
 9,200.0,55.0,0.0,3
 9,200.0,61.0,0.0,3
 9,500.0,4.0,0.0,3
 9,500.0,10.0,0.0,3
 9,500.0,16.0,0.0,3
 9,500.0,22.0,0.0,3
 9,500.0,28.0,0.0,3
 9,500.0,34.0,0.0,3
 9,500.0,40.0,0.0,3
 9,500.0,46.0,0.0,3
 9,500.0,52.0,0.0,3
 9,500.0,58.0,0.0,3
 9,800.0,7.0,0.0,3
 9,800.0,13.0,0.0,3
 9,800.0,19.0,0.0,3
 9,800.0,25.0,0.0,3
 9,800.0,31.0,0.0,3
 9,800.0,37.0,0.0,3
 9,800.0,43.0,0.0,3
 9,800.0,49.0,0.0,3
 9,800.0,55.0,0.0,3
 9,1100.0,4.0,0.0,3
 9,1100.0,10.0,0.0,3
 9,1100.0,16.0,0.0,3
 9,1100.0,22.0,0.0,3
 9,1100.0,28.0,0.0,3
 9,1100.0,34.0,0.0,3
 9,1100.0,40.0,0.0,3
 9,1100.0,46.0,0.0,3
 9,1100.0,52.0,0.0,3
 9,1400.0,7.0,0.0,3
 9,1400.0,13.0,0.0,3
 9,1400.0,19.0,0.0,3
 9,1400.0,25.0,0.0,3
 9,1400.0,31.0,0.0,3
 9,1400.0,37.0,0.0,3
 9,1400.0,43.0,0.0,3
 9,1400.0,49.0,0.0,3
 9,1700.0,4.0,0.0,3
 9,1700.0,10.0,0.0,3
 9,1700.0,16.0,0.0,3
 9,1700.0,22.0,0.0,3
 9,1700.0,28.0,0.0,3
 9,1700.0,34.0,0.0,3
 9,1700.0,40.0,0.0,3
 9,1700.0,46.0,0.0,3
 9,2000.0,7.0,0.0,3
 9,2000.0,13.0,0.0,3
 9,2000.0,19.0,0.0,3
 9,2000.0,25.0,0.0,3
 9,2000.0,31.0,0.0,3
 9,2000.0,37.0,0.0,3
 9,2000.0,43.0,0.0,3
 9,2000.0,49.0,0.0,3
 9,2000.0,55.0,0.0,3
 9,2000.0,61.0,0.0,3
 9,2000.0,67.0,0.0,3
 9,2300.0,4.0,0.0,3
 9,2300.0,10.0,0.0,3
 9,2300.0,16.0,0.0,3
 9,2300.0,22.0,0.0,3
 9,2300.0,28.0,0.0,3
 9,2300.0,34.0,0.0,3
 9,2300.0,40.0,0.0,3
 9,2300.0,46.0,0.0,3
 9,2300.0,52.0,0.0,3
 9,2300.0,58.0,0.0,3
 9,2300.0,64.0,0.0,3
 10,200.0,7.0,0.0,3
 10,200.0,13.0,0.0,3
 10,200.0,19.0,0.0,3
 10,200.0,25.0,0.0,3
 10,200.0,31.0,0.0,3
 10,200.0,37.0,0.0,3
 10,200.0,43.0,0.0,3
 10,200.0,49.0,0.0,3
 10,200.0,55.0,0.0,3
 10,200.0,61.0,0.0,3
 10,500.0,4.0,0.0,3
 10,500.0,10.0,0.0,3
 10,500.0,16.0,0.0,3
 10,500.0,22.0,0.0,3
 10,500.0,28.0,0.0,3
 10,500.0,34.0,0.0,3
 10,500.0,40.0,0.0,3
 10,500.0,46.0,0.0,3
 10,500.0,52.0,0.0,3
 10,500.0,58.0,0.0,3
 10,800.0,7.0,0.0,3
 10,800.0,13.0,0.0,3
 10,800.0,19.0,0.0,3
 10,800.0,25.0,0.0,3
 10,800.0,31.0,0.0,3
 10,800.0,37.0,0.0,3
 10,800.0,43.0,0.0,3
 10,800.0,49.0,0.0,3
 10,800.0,55.0,0.0,3
 10,1100.0,4.0,0.0,3
 10,1100.0,10.0,0.0,3
 10,1100.0,16.0,0.0,3
 10,1100.0,22.0,0.0,3
 10,1100.0,28.0,0.0,3
 10,1100.0,34.0,0.0,3
 10,1100.0,40.0,0.0,3
 10,1100.0,46.0,0.0,3
 10,1100.0,52.0,0.0,3
 10,1400.0,7.0,0.0,3
 10,1400.0,13.0,0.0,3
 10,1400.0,19.0,0.0,3
 10,1400.0,25.0,0.0,3
 10,1400.0,31.0,0.0,3
 10,1400.0,37.0,0.0,3
 10,1400.0,43.0,0.0,3
 10,1400.0,49.0,0.0,3
 10,1700.0,4.0,0.0,3
 10,1700.0,10.0,0.0,3
 10,1700.0,16.0,0.0,3
 10,1700.0,22.0,0.0,3
 10,1700.0,28.0,0.0,3
 10,1700.0,34.0,0.0,3
 10,1700.0,40.0,0.0,3
 10,1700.0,46.0,0.0,3
 10,2000.0,7.0,0.0,3
 10,2000.0,13.0,0.0,3
 10,2000.0,19.0,0.0,3
 10,2000.0,25.0,0.0,3
 10,2000.0,31.0,0.0,3
 10,2000.0,37.0,0.0,3
 10,2000.0,43.0,0.0,3
 10,2000.0,49.0,0.0,3
 10,2000.0,55.0,0.0,3
 10,2000.0,61.0,0.0,3
 10,2000.0,67.0,0.0,3
 10,2300.0,4.0,0.0,3
 10,2300.0,10.0,0.0,3
 10,2300.0,16.0,0.0,3
 10,2300.0,22.0,0.0,3
 10,2300.0,28.0,0.0,3
 10,2300.0,34.0,0.0,3
 10,2300.0,40.0,0.0,3
 10,2300.0,46.0,0.0,3
 10,2300.0,52.0,0.0,3
 10,2300.0,58.0,0.0,3
 10,2300.0,64.0,0.0,3
 11,200.0,7.0,0.0,3
 11,200.0,13.0,0.0,3
 11,200.0,19.0,0.0,3
 11,200.0,25.0,5.0,3
 11,200.0,31.0,0.0,3
 11,200.0,37.0,0.0,3
 11,200.0,43.0,0.0,3
 11,200.0,49.0,0.0,3
 11,200.0,55.0,0.0,3
 11,200.0,61.0,0.0,3
 11,500.0,4.0,0.0,3
 11,500.0,10.0,0.0,3
 11,500.0,16.0,0.0,3
 11,500.0,22.0,5.0,3
 11,500.0,28.0,0.0,3
 11,500.0,34.0,0.0,3
 11,500.0,40.0,0.0,3
 11,500.0,46.0,0.0,3
 11,500.0,52.0,0.0,3
 11,500.0,58.0,0.0,3
 11,800.0,7.0,0.0,3
 11,800.0,13.0,1.0,3
 11,800.0,19.0,5.0,3
 11,800.0,25.0,1.0,3
 11,800.0,31.0,0.0,3
 11,800.0,37.0,0.0,3
 11,800.0,43.0,0.0,3
 11,800.0,49.0,0.0,3
 11,800.0,55.0,0.0,3
 11,1100.0,4.0,0.0,3
 11,1100.0,10.0,1.0,3
 11,1100.0,16.0,5.0,3
 11,1100.0,22.0,1.0,3
 11,1100.0,28.0,0.0,3
 11,1100.0,34.0,0.0,3
 11,1100.0,40.0,0.0,3
 11,1100.0,46.0,0.0,3
 11,1100.0,52.0,0.0,3
 11,1400.0,7.0,1.0,3
 11,1400.0,13.0,5.0,3
 11,1400.0,19.0,1.0,3
 11,1400.0,25.0,0.0,3
 11,1400.0,31.0,0.0,3
 11,1400.0,37.0,0.0,3
 11,1400.0,43.0,0.0,3
 11,1400.0,49.0,0.0,3
 11,1700.0,4.0,1.0,3
 11,1700.0,10.0,5.0,3
 11,1700.0,16.0,1.0,3
 11,1700.0,22.0,0.0,3
 11,1700.0,28.0,0.0,3
 11,1700.0,34.0,0.0,3
 11,1700.0,40.0,0.0,3
 11,1700.0,46.0,0.0,3
 11,2000.0,7.0,5.0,3
 11,2000.0,13.0,1.0,3
 11,2000.0,19.0,0.0,3
 11,2000.0,25.0,0.0,3
 11,2000.0,31.0,0.0,3
 11,2000.0,37.0,0.0,3
 11,2000.0,43.0,0.0,3
 11,2000.0,49.0,0.0,3
 11,2000.0,55.0,0.0,3
 11,2000.0,61.0,0.0,3
 11,2000.0,67.0,0.0,3
 11,2300.0,4.0,5.0,3
 11,2300.0,10.0,1.0,3
 11,2300.0,16.0,0.0,3
 11,2300.0,22.0,0.0,3
 11,2300.0,28.0,0.0,3
 11,2300.0,34.0,0.0,3
 11,2300.0,40.0,0.0,3
 11,2300.0,46.0,0.0,3
 11,2300.0,52.0,0.0,3
 11,2300.0,58.0,0.0,3
 11,2300.0,64.0,0.0,3
 12,200.0,7.0,1.0,3
 12,200.0,13.0,0.0,3
 12,200.0,19.0,0.0,3
 12,200.0,25.0,0.0,3
 12,200.0,31.0,0.0,3
 12,200.0,37.0,0.0,3
 12,200.0,43.0,0.0,3
 12,200.0,49.0,0.0,3
 12,200.0,55.0,0.0,3
 12,200.0,61.0,0.0,3
 12,500.0,4.0,0.0,3
 12,500.0,10.0,0.0,3
 12,500.0,16.0,0.0,3
 12,500.0,22.0,0.0,3
 12,500.0,28.0,0.0,3
 12,500.0,34.0,0.0,3
 12,500.0,40.0,0.0,3
 12,500.0,46.0,0.0,3
 12,500.0,52.0,0.0,3
 12,500.0,58.0,0.0,3
 12,800.0,7.0,0.0,3
 12,800.0,13.0,0.0,3
 12,800.0,19.0,0.0,3
 12,800.0,25.0,0.0,3
 12,800.0,31.0,0.0,3
 12,800.0,37.0,0.0,3
 12,800.0,43.0,0.0,3
 12,800.0,49.0,0.0,3
 12,800.0,55.0,0.0,3
 12,1100.0,4.0,0.0,3
 12,1100.0,10.0,0.0,3
 12,1100.0,16.0,0.0,3
 12,1100.0,22.0,0.0,3
 12,1100.0,28.0,0.0,3
 12,1100.0,34.0,0.0,3
 12,1100.0,40.0,0.0,3
 12,1100.0,46.0,0.0,3
 12,1100.0,52.0,0.0,3
 12,1400.0,7.0,0.0,3
 12,1400.0,13.0,0.0,3
 12,1400.0,19.0,0.0,3
 12,1400.0,25.0,0.0,3
 12,1400.0,31.0,0.0,3
 12,1400.0,37.0,0.0,3
 12,1400.0,43.0,0.0,3
 12,1400.0,49.0,0.0,3
 12,1700.0,4.0,0.0,3
 12,1700.0,10.0,0.0,3
 12,1700.0,16.0,0.0,3
 12,1700.0,22.0,0.0,3
 12,1700.0,28.0,0.0,3
 12,1700.0,34.0,0.0,3
 12,1700.0,40.0,0.0,3
 12,1700.0,46.0,0.0,3
 12,2000.0,7.0,0.0,3
 12,2000.0,13.0,0.0,3
 12,2000.0,19.0,0.0,3
 12,2000.0,25.0,0.0,3
 12,2000.0,31.0,0.0,3
 12,2000.0,37.0,0.0,3
 12,2000.0,43.0,0.0,3
 12,2000.0,49.0,0.0,3
 12,2000.0,55.0,0.0,3
 12,2000.0,61.0,0.0,3
 12,2000.0,67.0,0.0,3
 12,2300.0,4.0,0.0,3
 12,2300.0,10.0,0.0,3
 12,2300.0,16.0,0.0,3
 12,2300.0,22.0,0.0,3
 12,2300.0,28.0,0.0,3
 12,2300.0,34.0,0.0,3
 12,2300.0,40.0,0.0,3
 12,2300.0,46.0,0.0,3
 12,2300.0,52.0,0.0,3
 12,2300.0,58.0,0.0,3
 12,2300.0,64.0,0.0,3
 13,200.0,7.0,0.0,3
 13,200.0,13.0,0.0,3
 13,200.0,19.0,0.0,3
 13,200.0,25.0,0.0,3
 13,200.0,31.0,0.0,3
 13,200.0,37.0,0.0,3
 13,200.0,43.0,0.0,3
 13,200.0,49.0,0.0,3
 13,200.0,55.0,0.0,3
 13,200.0,61.0,0.0,3
 13,500.0,4.0,0.0,3
 13,500.0,10.0,0.0,3
 13,500.0,16.0,0.0,3
 13,500.0,22.0,0.0,3
 13,500.0,28.0,0.0,3
 13,500.0,34.0,0.0,3
 13,500.0,40.0,0.0,3
 13,500.0,46.0,0.0,3
 13,500.0,52.0,0.0,3
 13,500.0,58.0,0.0,3
 13,800.0,7.0,0.0,3
 13,800.0,13.0,0.0,3
 13,800.0,19.0,0.0,3
 13,800.0,25.0,0.0,3
 13,800.0,31.0,0.0,3
 13,800.0,37.0,0.0,3
 13,800.0,43.0,0.0,3
 13,800.0,49.0,0.0,3
 13,800.0,55.0,0.0,3
 13,1100.0,4.0,0.0,3
 13,1100.0,10.0,0.0,3
 13,1100.0,16.0,0.0,3
 13,1100.0,22.0,0.0,3
 13,1100.0,28.0,0.0,3
 13,1100.0,34.0,0.0,3
 13,1100.0,40.0,0.0,3
 13,1100.0,46.0,0.0,3
 13,1100.0,52.0,0.0,3
 13,1400.0,7.0,0.0,3
 13,1400.0,13.0,0.0,3
 13,1400.0,19.0,0.0,3
 13,1400.0,25.0,0.0,3
 13,1400.0,31.0,0.0,3
 13,1400.0,37.0,0.0,3
 13,1400.0,43.0,0.0,3
 13,1400.0,49.0,0.0,3
 13,1700.0,4.0,0.0,3
 13,1700.0,10.0,0.0,3
 13,1700.0,16.0,0.0,3
 13,1700.0,22.0,0.0,3
 13,1700.0,28.0,0.0,3
 13,1700.0,34.0,0.0,3
 13,1700.0,40.0,0.0,3
 13,1700.0,46.0,0.0,3
 13,2000.0,7.0,0.0,3
 13,2000.0,13.0,0.0,3
 13,2000.0,19.0,0.0,3
 13,2000.0,25.0,0.0,3
 13,2000.0,31.0,0.0,3
 13,2000.0,37.0,0.0,3
 13,2000.0,43.0,0.0,3
 13,2000.0,49.0,5.0,3
 13,2000.0,55.0,0.0,3
 13,2000.0,61.0,0.0,3
 13,2000.0,67.0,0.0,3
 13,2300.0,4.0,0.0,3
 13,2300.0,10.0,0.0,3
 13,2300.0,16.0,0.0,3
 13,2300.0,22.0,0.0,3
 13,2300.0,28.0,0.0,3
 13,2300.0,34.0,0.0,3
 13,2300.0,40.0,0.0,3
 13,2300.0,46.0,5.0,3
 13,2300.0,52.0,0.0,3
 13,2300.0,58.0,0.0,3
 13,2300.0,64.0,0.0,3
 14,200.0,7.0,0.0,3
 14,200.0,13.0,0.0,3
 14,200.0,19.0,0.0,3
 14,200.0,25.0,0.0,3
 14,200.0,31.0,0.0,3
 14,200.0,37.0,0.0,3
 14,200.0,43.0,5.0,3
 14,200.0,49.0,0.0,3
 14,200.0,55.0,0.0,3
 14,200.0,61.0,0.0,3
 14,500.0,4.0,0.0,3
 14,500.0,10.0,0.0,3
 14,500.0,16.0,0.0,3
 14,500.0,22.0,0.0,3
 14,500.0,28.0,0.0,3
 14,500.0,34.0,0.0,3
 14,500.0,40.0,5.0,3
 14,500.0,46.0,0.0,3
 14,500.0,52.0,0.0,3
 14,500.0,58.0,0.0,3
 14,800.0,7.0,0.0,3
 14,800.0,13.0,0.0,3
 14,800.0,19.0,0.0,3
 14,800.0,25.0,0.0,3
 14,800.0,31.0,0.0,3
 14,800.0,37.0,5.0,3
 14,800.0,43.0,0.0,3
 14,800.0,49.0,0.0,3
 14,800.0,55.0,0.0,3
 14,1100.0,4.0,0.0,3
 14,1100.0,10.0,0.0,3
 14,1100.0,16.0,0.0,3
 14,1100.0,22.0,0.0,3
 14,1100.0,28.0,0.0,3
 14,1100.0,34.0,5.0,3
 14,1100.0,40.0,0.0,3
 14,1100.0,46.0,0.0,3
 14,1100.0,52.0,0.0,3
 14,1400.0,7.0,0.0,3
 14,1400.0,13.0,0.0,3
 14,1400.0,19.0,0.0,3
 14,1400.0,25.0,0.0,3
 14,1400.0,31.0,5.0,3
 14,1400.0,37.0,0.0,3
 14,1400.0,43.0,0.0,3
 14,1400.0,49.0,0.0,3
 14,1700.0,4.0,0.0,3
 14,1700.0,10.0,0.0,3
 14,1700.0,16.0,0.0,3
 14,1700.0,22.0,0.0,3
 14,1700.0,28.0,5.0,3
 14,1700.0,34.0,0.0,3
 14,1700.0,40.0,0.0,3
 14,1700.0,46.0,0.0,3
 14,2000.0,7.0,0.0,3
 14,2000.0,13.0,0.0,3
 14,2000.0,19.0,5.0,3
 14,2000.0,25.0,5.0,3
 14,2000.0,31.0,0.0,3
 14,2000.0,37.0,0.0,3
 14,2000.0,43.0,0.0,3
 14,2000.0,49.0,0.0,3
 14,2000.0,55.0,0.0,3
 14,2000.0,61.0,0.0,3
 14,2000.0,67.0,0.0,3
 14,2300.0,4.0,0.0,3
 14,2300.0,10.0,0.0,3
 14,2300.0,16.0,5.0,3
 14,2300.0,22.0,5.0,3
 14,2300.0,28.0,0.0,3
 14,2300.0,34.0,0.0,3
